date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:41:28	780/780	---M--	200	added ('OK')	image/jpeg	etag:%2230c-5b58d887ad5e8;6268ff082a9b7	https://demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/1e00a6ff-9473-46ea-bba0-b78208b62fed-40x25.jpg	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/1e00a6ff-9473-46ea-bba0-b78208b62fed-40x25.jpg	(from https://demo.phlox.pro/agency-advertisement/)
21:41:29	29998/29998	---M--	200	added ('OK')	image/jpeg	etag:%22752e-5b58d887afcf8;6268ff082a9b7	https://demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/1e00a6ff-9473-46ea-bba0-b78208b62fed-460x288.jpg	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/1e00a6ff-9473-46ea-bba0-b78208b62fed-460x288.jpg	(from https://demo.phlox.pro/agency-advertisement/)
21:41:29	911/911	---M--	200	added ('OK')	image/jpeg	etag:%2238f-5b58d88a748d0;6268ff082a9b7	https://demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/798182df-d218-40bc-a901-2edc9a6e5aa4-40x25.jpg	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/798182df-d218-40bc-a901-2edc9a6e5aa4-40x25.jpg	(from https://demo.phlox.pro/agency-advertisement/)
21:41:29	84937/84937	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20Nov%202024%2014:41:29%20GMT	https://demo.phlox.pro/agency-advertisement/portfolio/the-future-of-food-delivery-app-ui-kit/	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/portfolio/the-future-of-food-delivery-app-ui-kit/index.html	(from https://demo.phlox.pro/agency-advertisement/)
21:41:30	30795/30795	---M--	200	added ('OK')	image/jpeg	etag:%22784b-5b58d88a79ad8;6268ff082a9b7	https://demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/798182df-d218-40bc-a901-2edc9a6e5aa4-460x288.jpg	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/798182df-d218-40bc-a901-2edc9a6e5aa4-460x288.jpg	(from https://demo.phlox.pro/agency-advertisement/)
21:41:30	84969/84969	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20Nov%202024%2014:41:30%20GMT	https://demo.phlox.pro/agency-advertisement/portfolio/providing-computer-services-to-companies/	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/portfolio/providing-computer-services-to-companies/index.html	(from https://demo.phlox.pro/agency-advertisement/)
21:41:30	1208/1208	---M--	200	added ('OK')	image/png	etag:%224b8-5b58d882b3ee8;6268ff082a9b7	https://demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/Asset-2@4x-1-40x27.png	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/Asset-2@4x-1-40x27.png	(from https://demo.phlox.pro/agency-advertisement/)
21:41:31	12487/12487	---M--	200	added ('OK')	image/png	etag:%2230c7-5b58d882b8d08;6268ff082a9b7	https://demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/Asset-2@4x-1.png	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/Asset-2@4x-1.png	(from https://demo.phlox.pro/agency-advertisement/)
21:41:31	330/330	---M--	200	added ('OK')	image/png	etag:%2214a-5b58d8837ba38;6268ff082a9b7	https://demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/Group-7592-40x39.png	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/Group-7592-40x39.png	(from https://demo.phlox.pro/agency-advertisement/)
21:41:31	599/599	---M--	200	added ('OK')	image/png	etag:%22257-5b58d884edc18;6268ff082a9b7	https://demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/Group-7592.png	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/Group-7592.png	(from https://demo.phlox.pro/agency-advertisement/)
21:41:32	636/636	---M--	200	added ('OK')	image/png	etag:%2227c-5b58d8827fee0;6268ff082a9b7	https://demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/Asset-1-1-40x40.png	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/Asset-1-1-40x40.png	(from https://demo.phlox.pro/agency-advertisement/)
21:41:32	1156/1156	---M--	200	added ('OK')	image/png	etag:%22484-5b58d88280e80;6268ff082a9b7	https://demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/Asset-1-1.png	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/Asset-1-1.png	(from https://demo.phlox.pro/agency-advertisement/)
21:41:32	1381/1381	---M--	200	added ('OK')	image/png	etag:%22565-5b58d88281a38;6268ff082a9b7	https://demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/Asset-1-40x23.png	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/Asset-1-40x23.png	(from https://demo.phlox.pro/agency-advertisement/)
21:41:33	12111/12111	---M--	200	added ('OK')	image/png	etag:%222f4f-5b58d882c5c10;6268ff082a9b7	https://demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/Asset-1.png	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/Asset-1.png	(from https://demo.phlox.pro/agency-advertisement/)
21:41:33	1420/1420	---M--	200	added ('OK')	image/png	etag:%2258c-5b58d88288798;6268ff082a9b7	https://demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/Asset-1@4x-2-40x20.png	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/Asset-1@4x-2-40x20.png	(from https://demo.phlox.pro/agency-advertisement/)
21:41:33	15074/15074	---M--	200	added ('OK')	image/png	etag:%223ae2-5b58d882c19a8;6268ff082a9b7	https://demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/Asset-1@4x-2.png	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/Asset-1@4x-2.png	(from https://demo.phlox.pro/agency-advertisement/)
21:41:34	7152/7152	---M--	200	added ('OK')	image/png	etag:%221bf0-5b58d88466bf0;6268ff082a9b7	https://demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/happy-colleagues-sitting-in-office-coworking-PHYA6TG.png	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/happy-colleagues-sitting-in-office-coworking-PHYA6TG.png	(from https://demo.phlox.pro/agency-advertisement/)
21:41:34	6171/6171	---M--	200	added ('OK')	image/png	etag:%22181b-5b58d88552578;6268ff082a9b7	https://demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/portrait-of-businessman-in-glasses-holding-tablet-AWVHCJU.png	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/portrait-of-businessman-in-glasses-holding-tablet-AWVHCJU.png	(from https://demo.phlox.pro/agency-advertisement/)
21:41:35	7376/7376	---M--	200	added ('OK')	image/png	etag:%221cd0-5b58d882f8c78;6268ff082a9b7	https://demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/businessman-taking-a-break-with-a-cup-of-coffee-JW4B3DH.png	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/businessman-taking-a-break-with-a-cup-of-coffee-JW4B3DH.png	(from https://demo.phlox.pro/agency-advertisement/)
21:41:35	1099/1099	---M--	200	added ('OK')	image/jpeg	etag:%2244b-5b58d88b14b50;6268ff082a9b7	https://demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/7j09qp5h-40x43.jpg	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/7j09qp5h-40x43.jpg	(from https://demo.phlox.pro/agency-advertisement/)
21:41:36	65601/65601	---M--	200	added ('OK')	image/jpeg	etag:%2210041-5b58d88b39928;6268ff082a9b7	https://demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/7j09qp5h-970x1049.jpg	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/7j09qp5h-970x1049.jpg	(from https://demo.phlox.pro/agency-advertisement/)
21:41:36	78201/78201	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20Nov%202024%2014:41:36%20GMT	https://demo.phlox.pro/agency-advertisement/2020/06/24/triple-creative-multi-purpose-portfolio-template/	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/2020/06/24/triple-creative-multi-purpose-portfolio-template/index.html	(from https://demo.phlox.pro/agency-advertisement/)
21:41:36	1173/1173	---M--	200	added ('OK')	image/jpeg	etag:%22495-5b58d88c494d0;6268ff082a9b7	https://demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/939a44a8-8833-4065-b2a4-f6b55e2cdbe8-1-40x43.jpg	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/939a44a8-8833-4065-b2a4-f6b55e2cdbe8-1-40x43.jpg	(from https://demo.phlox.pro/agency-advertisement/)
21:41:37	81219/81219	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20Nov%202024%2014:41:37%20GMT	https://demo.phlox.pro/agency-advertisement/2020/06/24/more-productive-working-flow/	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/2020/06/24/more-productive-working-flow/index.html	(from https://demo.phlox.pro/agency-advertisement/)
21:41:38	932/932	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223a4-6028e469800fa;6268ff082a9b7	https://demo.phlox.pro/agency-advertisement/wp-content/plugins/demo-tools/public/assets/img/Group-3.svg	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/plugins/demo-tools/public/assets/img/Group-3.svg	(from https://demo.phlox.pro/agency-advertisement/)
21:41:38	119911/119911	---M--	200	added ('OK')	image/jpeg	etag:%221d467-5b58d88c89058;6268ff082a9b7	https://demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/939a44a8-8833-4065-b2a4-f6b55e2cdbe8-1-970x1049.jpg	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/939a44a8-8833-4065-b2a4-f6b55e2cdbe8-1-970x1049.jpg	(from https://demo.phlox.pro/agency-advertisement/)
21:41:38	358/358	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22166-6028e469800fa;6268ff082a9b7	https://demo.phlox.pro/agency-advertisement/wp-content/plugins/demo-tools/public/assets/img/buy.svg	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/plugins/demo-tools/public/assets/img/buy.svg	(from https://demo.phlox.pro/agency-advertisement/)
21:41:38	393/393	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22189-6028e469800fa;6268ff082a9b7	https://demo.phlox.pro/agency-advertisement/wp-content/plugins/demo-tools/public/assets/img/export.svg	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/plugins/demo-tools/public/assets/img/export.svg	(from https://demo.phlox.pro/agency-advertisement/)
21:41:38	1151/1151	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2247f-6028e469800fa;6268ff082a9b7	https://demo.phlox.pro/agency-advertisement/wp-content/plugins/demo-tools/public/assets/img/help-icon.svg	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/plugins/demo-tools/public/assets/img/help-icon.svg	(from https://demo.phlox.pro/agency-advertisement/)
21:41:39	472/472	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221d8-6028e469800fa;6268ff082a9b7	https://demo.phlox.pro/agency-advertisement/wp-content/plugins/demo-tools/public/assets/img/cross.svg	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/plugins/demo-tools/public/assets/img/cross.svg	(from https://demo.phlox.pro/agency-advertisement/)
21:41:39	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22672b8df5-4d7%22	https://demo.phlox.pro/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://demo.phlox.pro/agency-advertisement/)
21:41:41	12332/12332	---MCZ	200	added ('OK')	application/javascript	etag:W/%22672b8df5-302c%22	https://demo.phlox.pro/cdn-cgi/scripts/7d0fa10a/cloudflare-static/rocket-loader.min.js	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/cdn-cgi/scripts/7d0fa10a/cloudflare-static/rocket-loader.min.js	(from https://demo.phlox.pro/agency-advertisement/)
21:41:41	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2010%20Nov%202024%2014:41:40%20GMT	http://demo.phlox.pro/agency-advertisement/wp-content/themes/phlox-pro/css/images/svg/symbols.svg	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/themes/phlox-pro/css/images/svg/symbols.4d.delayed	(from https://demo.phlox.pro/agency-advertisement/wp-content/cache/autoptimize/208/css/autoptimize_1302e22d05fd3df6a5d8d4f052911935.css)
21:41:41	1237972/1237972	---MCZ	200	added ('OK')	text/javascript	etag:W/%2212e3d4-61d764a6bec8e;6268ff082a9b7	https://demo.phlox.pro/agency-advertisement/wp-content/cache/autoptimize/208/js/autoptimize_cab05c36f10c6087e60397a7dc7cd9ee.js	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/cache/autoptimize/208/js/autoptimize_cab05c36f10c6087e60397a7dc7cd9ee.js	(from https://demo.phlox.pro/agency-advertisement/)
21:41:42	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2010%20Nov%202024%2014:41:42%20GMT	http://demo.phlox.pro/agency-advertisement/wp-content/themes/phlox-pro/css/images/photoswipe/default-skin.png	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/themes/phlox-pro/css/images/photoswipe/default-skin.png	(from https://demo.phlox.pro/agency-advertisement/wp-content/cache/autoptimize/208/css/autoptimize_1302e22d05fd3df6a5d8d4f052911935.css)
21:41:42	35726/35726	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228b8e-5ff7f69e399f2;6268ff082a9b7	https://demo.phlox.pro/agency-advertisement/wp-content/themes/phlox-pro/css/images/svg/symbols.svg	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/themes/phlox-pro/css/images/svg/symbols.svg	(from https://demo.phlox.pro/agency-advertisement/wp-content/cache/autoptimize/208/css/autoptimize_1302e22d05fd3df6a5d8d4f052911935.css)
21:41:43	547/547	---M--	200	added ('OK')	image/png	etag:%22223-5ff7f69e399f2;6268ff082a9b7	https://demo.phlox.pro/agency-advertisement/wp-content/themes/phlox-pro/css/images/photoswipe/default-skin.png	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/themes/phlox-pro/css/images/photoswipe/default-skin.png	(from https://demo.phlox.pro/agency-advertisement/wp-content/cache/autoptimize/208/css/autoptimize_1302e22d05fd3df6a5d8d4f052911935.css)
21:41:43	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2010%20Nov%202024%2014:41:43%20GMT	http://demo.phlox.pro/agency-advertisement/wp-content/themes/phlox-pro/css/images/controls/arrows/small-arrow-down.svg	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/themes/phlox-pro/css/images/controls/arrows/small-arrow-down.svg	(from https://demo.phlox.pro/agency-advertisement/wp-content/cache/autoptimize/208/css/autoptimize_1302e22d05fd3df6a5d8d4f052911935.css)
21:41:44	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2010%20Nov%202024%2014:41:44%20GMT	http://demo.phlox.pro/agency-advertisement/wp-content/themes/phlox-pro/css/images/svg/leftarrow.svg	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/themes/phlox-pro/css/images/svg/leftarrow.svg	(from https://demo.phlox.pro/agency-advertisement/wp-content/cache/autoptimize/208/css/autoptimize_1302e22d05fd3df6a5d8d4f052911935.css)
21:41:44	481/481	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221e1-5ff7f69e38a52;6268ff082a9b7	https://demo.phlox.pro/agency-advertisement/wp-content/themes/phlox-pro/css/images/controls/arrows/small-arrow-down.svg	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/themes/phlox-pro/css/images/controls/arrows/small-arrow-down.svg	(from https://demo.phlox.pro/agency-advertisement/wp-content/cache/autoptimize/208/css/autoptimize_1302e22d05fd3df6a5d8d4f052911935.css)
21:41:44	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2010%20Nov%202024%2014:41:44%20GMT	http://demo.phlox.pro/agency-advertisement/wp-content/themes/phlox-pro/css/fonts/fontastic/auxicon/auxin-front.eot	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/themes/phlox-pro/css/fonts/fontastic/auxicon/auxin-front.eot	(from https://demo.phlox.pro/agency-advertisement/wp-content/cache/autoptimize/208/css/autoptimize_1302e22d05fd3df6a5d8d4f052911935.css)
21:41:44	624/624	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22270-5ff7f69e399f2;6268ff082a9b7	https://demo.phlox.pro/agency-advertisement/wp-content/themes/phlox-pro/css/images/svg/leftarrow.svg	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/themes/phlox-pro/css/images/svg/leftarrow.svg	(from https://demo.phlox.pro/agency-advertisement/wp-content/cache/autoptimize/208/css/autoptimize_1302e22d05fd3df6a5d8d4f052911935.css)
21:41:45	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2010%20Nov%202024%2014:41:45%20GMT	http://demo.phlox.pro/agency-advertisement/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.17.0	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1ecc.eot	(from https://demo.phlox.pro/agency-advertisement/wp-content/cache/autoptimize/208/css/autoptimize_1302e22d05fd3df6a5d8d4f052911935.css)
21:41:45	209168/209168	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2233110-5ff7f6981360e;6268ff082a9b7	https://demo.phlox.pro/agency-advertisement/wp-content/themes/phlox-pro/css/fonts/fontastic/auxicon/auxin-front.eot	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/themes/phlox-pro/css/fonts/fontastic/auxicon/auxin-front.eot	(from https://demo.phlox.pro/agency-advertisement/wp-content/cache/autoptimize/208/css/autoptimize_1302e22d05fd3df6a5d8d4f052911935.css)
21:41:47	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2010%20Nov%202024%2014:41:47%20GMT	http://demo.phlox.pro/agency-advertisement/wp-includes/js/mediaelement/mejs-controls.svg	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-includes/js/mediaelement/mejs-controls.svg	(from https://demo.phlox.pro/agency-advertisement/wp-content/cache/autoptimize/208/css/autoptimize_1302e22d05fd3df6a5d8d4f052911935.css)
21:41:47	212156/212156	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2233cbc-5f47d5b493c7e;6268ff082a9b7	https://demo.phlox.pro/agency-advertisement/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.17.0	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1ecc.eot	(from https://demo.phlox.pro/agency-advertisement/wp-content/cache/autoptimize/208/css/autoptimize_1302e22d05fd3df6a5d8d4f052911935.css)
21:41:48	4598/4598	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2211f6-555a9cb3a8fc0;6268ff082a9b7	https://demo.phlox.pro/agency-advertisement/wp-includes/js/mediaelement/mejs-controls.svg	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-includes/js/mediaelement/mejs-controls.svg	(from https://demo.phlox.pro/agency-advertisement/wp-content/cache/autoptimize/208/css/autoptimize_1302e22d05fd3df6a5d8d4f052911935.css)
21:41:48	58313/58313	---M--	200	added ('OK')	image/png	etag:%22e3c9-5b58d88533178;6268ff082a9b7	https://demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/Mask-Group-4-1.png	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/Mask-Group-4-1.png	(from https://demo.phlox.pro/agency-advertisement/wp-content/cache/autoptimize/208/css/autoptimize_1302e22d05fd3df6a5d8d4f052911935.css)
21:41:50	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2010%20Nov%202024%2014:41:49%20GMT	http://demo.phlox.pro/agency-advertisement/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://demo.phlox.pro/agency-advertisement/wp-content/cache/autoptimize/208/css/autoptimize_1302e22d05fd3df6a5d8d4f052911935.css)
21:41:50	103127/103127	---M--	200	added ('OK')	image/png	etag:%22192d7-5b58d8840b700;6268ff082a9b7	https://demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/Asset-5@4x.png	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/Asset-5@4x.png	(from https://demo.phlox.pro/agency-advertisement/wp-content/cache/autoptimize/208/css/autoptimize_1302e22d05fd3df6a5d8d4f052911935.css)
21:41:52	134346/134346	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2220cca-5f47d5b492cde;6268ff082a9b7	https://demo.phlox.pro/agency-advertisement/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://demo.phlox.pro/agency-advertisement/wp-content/cache/autoptimize/208/css/autoptimize_1302e22d05fd3df6a5d8d4f052911935.css)
21:41:53	1454691/1454691	---MCZ	200	added ('OK')	text/css	etag:W/%22163263-61c433fcaf44e;6268ff082a9b7	https://demo.phlox.pro/agency-advertisement/wp-content/cache/autoptimize/208/css/autoptimize_79590d958f581a35713a5b64a3030b28.css	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/cache/autoptimize/208/css/autoptimize_79590d958f581a35713a5b64a3030b28.css	(from https://demo.phlox.pro/agency-advertisement/about/)
21:41:53	48099/48099	---MCZ	200	added ('OK')	application/json	date:Sun,%2010%20Nov%202024%2014:41:53%20GMT	https://demo.phlox.pro/agency-advertisement/wp-json/wp/v2/pages/11	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-json/wp/v2/pages/11.json	(from https://demo.phlox.pro/agency-advertisement/about/)
21:41:54	330/330	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2010%20Nov%202024%2014:41:54%20GMT	https://demo.phlox.pro/agency-advertisement/xmlrpc.php?rsd	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/xmlrpc0db0.php	(from https://demo.phlox.pro/agency-advertisement/about/)
21:41:55	3136/3136	---MCZ	200	added ('OK')	application/json	date:Sun,%2010%20Nov%202024%2014:41:55%20GMT	https://demo.phlox.pro/agency-advertisement/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.phlox.pro%2Fagency-advertisement%2Fabout%2F	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-json/oembed/1.0/embed4897.json	(from https://demo.phlox.pro/agency-advertisement/about/)
21:41:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2010%20Nov%202024%2014:41:55%20GMT	https://demo.phlox.pro/agency-advertisement/?p=11	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/index5757.html	(from https://demo.phlox.pro/agency-advertisement/about/)
21:41:56	3218/3218	---MCZ	200	added ('OK')	text/xml	date:Sun,%2010%20Nov%202024%2014:41:56%20GMT	https://demo.phlox.pro/agency-advertisement/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.phlox.pro%2Fagency-advertisement%2Fabout%2F&format=xml	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-json/oembed/1.0/embed6f28	(from https://demo.phlox.pro/agency-advertisement/about/)
21:41:56	970/970	---M--	200	added ('OK')	image/png	etag:%223ca-5b58d88494a50;6268ff082a9b7	https://demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/Group-125.png	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/Group-125.png	(from https://demo.phlox.pro/agency-advertisement/about/)
21:41:56	580/580	---M--	200	added ('OK')	image/png	etag:%22244-5b58d88281a38;6268ff082a9b7	https://demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/Asset-1@4x-1-40x40.png	C:/Users/WDAGUtilityAccount/Desktop/web/web/demo.phlox.pro/agency-advertisement/wp-content/uploads/sites/208/2020/06/Asset-1@4x-1-40x40.png	(from https://demo.phlox.pro/agency-advertisement/about/)
